84 	0.0
82 	154.0
426 	380.5
711 	180.5
505 	232.0
878 	407.5
210 	399.333333333
326 	108.0
240 	889.0
398 	120.0
122 	135.0
72 	721.916666667
274 	274.333333333
1240 	989.75
64 	170.5
209 	261.655172414
150 	161.25
61 	140.5
275 	491.666666667
282 	537.0
128 	149.0
626 	0.0
1345 	55.0
979 	111.0
250 	484.5
225 	324.666666667
242 	99.0
691 	205.333333333
281 	353.555555556
25 	257.214285714
202 	242.0
178 	0.0
457 	257.0
123 	0.0
219 	537.5
316 	385.25
263 	186.0
1152 	971.4
341 	0.0
74 	505.0
334 	691.666666667
150 	0.0
285 	129.0
472 	90.0
227 	0.0
291 	121.0
3088 	1124.66666667
186 	330.0
871 	365.5
117 	575.0
758 	56.0
161 	297.0
276 	0.0
280 	892.333333333
239 	549.75
268 	0.0
350 	0.0
195 	140.0
60 	337.0
359 	0.0
1030 	482.0
456 	422.5
284 	213.5
888 	662.0
413 	200.0
1064 	178.5
241 	0.0
1014 	261.0
215 	284.0
93 	0.0
149 	44.0
196 	79.5
234 	351.5
514 	1208.625
356 	222.0
1046 	0.0
1216 	515.5
9895 	322.0
3359 	230.5
1125 	298.333333333
334 	144.0
91 	265.0
142 	120.333333333
54 	355.0
499 	883.6
178 	439.666666667
235 	54.3333333333
265 	259.0
970 	161.333333333
715 	0.0
190 	0.0
223 	102.25
173 	60.875
224 	195.208333333
295 	57.0
131 	201.0
173 	127.0
694 	272.0
128 	267.0
381 	36.0
70 	0.0
407 	204.0
1869 	903.0
982 	625.333333333
251 	352.125
362 	334.0
5465 	0.0
352 	0.0
202 	0.0
79 	717.0
60 	0.0
86 	97.0
178 	63.0
354 	912.5
311 	95.6666666667
501 	1099.16666667
139 	132.0
601 	0.0
610 	151.0
1232 	0.0
1286 	750.670967742
32 	48.0
282 	268.333333333
140 	366.0
449 	416.0
181 	54.0
1546 	394.0
276 	343.0
332 	279.0
1911 	249.0
647 	104.0
506 	966.0
1156 	114.0
622 	0.0
540 	935.0
252 	243.0
1143 	550.0
123 	152.0
351 	118.0
220 	73.0
98 	91.0
131 	681.333333333
1078 	208.1
2250 	1539.5
318 	208.5
1165 	0.0
149 	75.0
169 	24.0
2175 	493.0
201 	149.285714286
709 	643.2
99 	403.0
1091 	1780.0
1005 	876.666666667
2034 	433.0
822 	1485.625
224 	698.714285714
111 	207.5
543 	0.0
2442 	0.0
344 	447.328125
188 	226.5
2321 	0.0
503 	53.0
415 	165.0
709 	0.0
624 	436.5
516 	0.0
1544 	0.0
313 	509.0
242 	1078.57142857
375 	225.5
2568 	329.0
526 	0.0
260 	739.666666667
432 	0.0
135 	240.333333333
1140 	332.0
497 	600.5
557 	174.5
304 	374.5
661 	2910.0
162 	132.5
288 	379.0
331 	555.166666667
152 	301.9
120 	247.375
355 	793.2
130 	821.0
523 	0.0
391 	217.5
429 	409.5
249 	230.6
41 	371.333333333
881 	583.0
4422 	960.5
177 	156.0
397 	233.333333333
1130 	117.0
1240 	331.0
453 	819.0
367 	206.0
456 	175.666666667
874 	729.0
1903 	0.0
1516 	1182.0
91 	595.4
833 	411.0
2513 	435.2
853 	1395.0
744 	0.0
500 	0.0
1183 	140.0
300 	507.0
755 	2111.25
1926 	763.333333333
265 	1242.5
583 	133.0
267 	0.0
618 	506.0
169 	188.0
951 	224.4
214 	0.0
850 	441.625
98 	416.0
108 	209.285714286
1424 	0.0
894 	0.0
287 	269.5
465 	362.0
150 	146.0
91 	373.0
432 	230.5
383 	809.333333333
278 	684.75
441 	0.0
323 	0.0
1453 	0.0
231 	0.0
289 	0.0
230 	249.0
420 	666.0
445 	0.0
516 	657.25
345 	494.333333333
445 	146.0
251 	306.5
154 	167.0
2531 	130.5
395 	370.0
953 	205.5
519 	0.0
220 	52.0
827 	401.666666667
3275 	0.0
483 	0.0
491 	276.6
646 	237.25
206 	55.0
1187 	371.0
2114 	0.0
318 	302.4
410 	319.454545455
1045 	0.0
2013 	0.0
641 	0.0
382 	1179.33333333
196 	711.0
150 	0.0
928 	0.0
690 	432.0
245 	161.0
182 	745.923076923
583 	210.0
214 	0.0
731 	1774.5
246 	67.0
1180 	0.0
2698 	0.0
583 	764.4
476 	413.0
238 	119.0
2597 	32.0
195 	1407.0
152 	164.0
139 	143.0
77 	134.75
934 	0.0
1481 	1530.6
458 	950.0
205 	0.0
603 	246.0
354 	584.0
1206 	1243.16666667
652 	472.5
1264 	589.0
191 	565.5
536 	121.5
748 	141.0
230 	109.0
318 	205.0
780 	414.333333333
185 	352.0
2484 	345.0
466 	1227.0
113 	3503.0
299 	0.0
197 	0.0
261 	932.0
129 	173.0
367 	458.0
505 	265.0
522 	182.333333333
1115 	143.0
466 	0.0
384 	391.0
320 	0.0
429 	316.666666667
914 	473.0
290 	0.0
1817 	1603.0
235 	105.0
23 	145.5
185 	56.0
696 	452.0
679 	541.333333333
381 	486.25
415 	543.75
2427 	0.0
716 	127.0
490 	1476.0
1130 	1045.0
155 	342.0
680 	46.5
157 	331.0
2986 	0.0
1403 	0.0
91 	220.0
103 	0.0
78 	2425.0
2584 	0.0
703 	529.0
985 	0.0
75 	69.0
441 	481.5
1153 	571.0
175 	0.0
219 	295.666666667
102 	67.0
344 	0.0
5035 	260.0
323 	101.0
361 	210.4
88 	0.0
352 	145.5
1542 	229.0
463 	418.5
601 	550.0
571 	338.0
880 	894.375
148 	162.25
266 	89.0
251 	0.0
562 	520.5
1653 	706.5
130 	97.0
1118 	646.333333333
258 	304.5
551 	417.0
3174 	760.0
843 	490.2
1316 	1051.66666667
302 	575.5
243 	0.0
803 	272.0
3850 	0.0
1142 	991.15
3811 	510.0
531 	171.0
408 	0.0
182 	863.0
471 	296.0
638 	526.0
37 	0.0
451 	1462.5
1119 	503.0
730 	0.0
161 	123.0
3515 	172.0
209 	224.0
268 	660.5
3519 	0.0
2395 	594.0
564 	1020.0
6922 	248.0
183 	189.8
560 	1356.0
1122 	274.0
202 	0.0
1303 	376.0
1473 	0.0
1354 	274.0
1534 	601.25
551 	278.0
3214 	0.0
349 	0.0
418 	367.0
189 	414.0
796 	0.0
401 	672.0
94 	246.0
724 	424.0
243 	0.0
369 	1217.0
985 	0.0
243 	0.0
173 	0.0
802 	0.0
2853 	0.0
447 	458.5
285 	0.0
1036 	181.0
373 	378.0
1188 	758.5
179 	0.0
289 	0.0
562 	186.0
189 	202.666666667
426 	255.0
231 	1008.0
287 	0.0
304 	0.0
224 	116.0
392 	335.0
500 	0.0
1497 	512.0
832 	1304.33333333
270 	327.6
1488 	324.0
1201 	0.0
422 	918.0
1253 	0.0
1377 	0.0
985 	0.0
1250 	872.5
505 	191.5
1201 	1070.75
103 	135.5
706 	535.217391304
541 	0.0
374 	1395.0
317 	271.857142857
1178 	1239.0
187 	0.0
621 	643.333333333
350 	0.0
146 	1211.0
972 	264.25
289 	179.0
1799 	566.333333333
624 	0.0
249 	372.0
6002 	0.0
1890 	0.0
247 	423.6
431 	63.0
544 	177.0
307 	0.0
211 	0.0
169 	0.0
562 	0.0
72 	0.0
318 	0.0
1224 	198.0
953 	326.0
2706 	0.0
220 	277.0
418 	587.0
242 	111.0
460 	652.333333333
1046 	702.0
641 	0.0
272 	461.0
94 	112.0
229 	0.0
170 	199.0
498 	675.0
668 	351.25
955 	134.0
268 	342.0
229 	0.0
434 	0.0
164 	466.818181818
81 	48.0
169 	0.0
371 	1187.75
120 	43.0
1513 	828.0
161 	600.0
220 	27.0
510 	1747.0
482 	27.0
1029 	0.0
55 	404.0
201 	0.0
1041 	0.0
299 	591.833333333
184 	806.5
940 	0.0
84 	53.0
305 	190.0
4942 	0.0
234 	208.333333333
531 	424.5
494 	0.0
78 	232.4
357 	498.666666667
819 	783.5
494 	882.5
666 	139.0
268 	0.0
125 	74.0
177 	1218.33333333
1061 	599.333333333
1583 	320.25
812 	297.5
720 	630.0
350 	628.2
384 	225.0
675 	193.5
263 	0.0
4929 	324.5
261 	152.0
209 	1341.0
387 	0.0
750 	738.75
291 	0.0
303 	63.3333333333
389 	258.0
343 	58.0
1298 	1338.0
347 	553.0
389 	190.333333333
88 	185.0
660 	154.0
623 	896.0
676 	602.0
723 	0.0
1091 	1219.66666667
246 	0.0
1567 	0.0
1911 	1108.28571429
392 	273.0
789 	337.0
2332 	0.0
139 	656.833333333
41 	322.0
414 	553.0
193 	0.0
1134 	0.0
189 	394.2
100 	2021.0
473 	0.0
1858 	1058.5
302 	289.0
492 	0.0
226 	199.5
252 	0.0
284 	57.0
1298 	647.5
450 	220.0
1327 	426.666666667
302 	0.0
601 	0.0
1556 	719.0
76 	1947.0
335 	592.5
287 	0.0
188 	0.0
325 	224.5
394 	183.0
1991 	209.5
320 	278.0
448 	0.0
724 	1021.33333333
10100 	0.0
2688 	686.0
394 	547.285714286
118 	0.0
609 	1176.5
2167 	0.0
927 	428.333333333
649 	631.428571429
3336 	0.0
757 	318.0
289 	0.0
213 	488.0
813 	372.0
662 	0.0
622 	0.0
1071 	0.0
166 	2006.0
243 	0.0
706 	396.0
588 	424.0
1865 	1287.0
483 	933.0
1311 	0.0
288 	2220.0
1398 	446.5
558 	1272.0
769 	636.5
623 	601.0
446 	0.0
2679 	396.0
456 	389.076923077
564 	208.0
435 	0.0
848 	674.0
2805 	0.0
813 	0.0
307 	305.0
361 	1668.5
165 	0.0
1578 	1928.33333333
1268 	2243.875
416 	303.5
220 	351.5
494 	704.333333333
229 	448.5
162 	296.0
292 	552.0
728 	1210.33333333
451 	217.0
122 	591.333333333
595 	38.0
270 	674.0
463 	0.0
2179 	1079.5
602 	93.0
235 	229.1
595 	0.0
108 	807.166666667
1554 	64.0
70 	235.0
763 	226.0
1054 	0.0
689 	468.285714286
609 	483.0
73 	145.0
365 	103.0
226 	291.0
465 	320.0
250 	0.0
384 	0.0
412 	0.0
254 	0.0
342 	0.0
741 	562.5
261 	558.0
302 	0.0
356 	0.0
232 	249.0
457 	259.0
1550 	0.0
201 	154.0
293 	244.666666667
653 	0.0
362 	387.333333333
986 	213.333333333
413 	463.5
1303 	0.0
647 	1080.0
324 	531.0
592 	149.0
1557 	330.0
541 	0.0
811 	253.0
316 	31.0
174 	1736.0
11523 	191.5
611 	1053.8
715 	633.666666667
249 	197.5
88 	307.0
920 	118.0
132 	0.0
562 	422.333333333
155 	76.0
1000 	1186.0
240 	300.818181818
397 	345.5
127 	146.0
454 	399.0
336 	65.5
151 	257.0
242 	348.333333333
19 	423.0
37 	446.0
192 	38.5
275 	325.0
232 	27.0
805 	311.052631579
210 	0.0
863 	328.666666667
335 	213.75
138 	527.0
158 	1113.25
908 	155.5
1245 	363.0
761 	465.142857143
1387 	1499.0
1854 	0.0
135 	0.0
515 	713.0
149 	0.0
230 	168.666666667
190 	227.0
418 	1663.33333333
200 	152.0
299 	99.0
648 	254.333333333
687 	40.0
498 	0.0
1165 	127.0
244 	0.0
1387 	842.666666667
1090 	1510.2
38 	259.0
119 	0.0
473 	690.75
492 	1961.0
504 	326.5
189 	0.0
445 	191.0
109 	0.0
183 	0.0
756 	249.0
74 	363.0
486 	523.0
943 	0.0
222 	284.0
364 	20.0
2037 	361.769230769
70 	0.0
364 	468.0
271 	214.0
855 	483.75
846 	0.0
226 	67.0
545 	780.25
964 	264.75
185 	122.0
252 	0.0
103 	0.0
798 	659.333333333
189 	846.5
1132 	382.75
297 	461.0
100 	0.0
1197 	216.0
420 	542.0
63 	1464.0
244 	151.0
133 	628.0
283 	868.0
1116 	171.166666667
374 	2309.0
562 	0.0
11833 	141.0
211 	556.0
1009 	1557.0
100 	1090.0
258 	198.0
462 	0.0
8019 	1746.0
269 	966.0
544 	414.5
3994 	356.333333333
589 	110.0
607 	173.0
0 	94.3333333333
315 	207.0
1111 	331.0
429 	196.125
2390 	1520.0
263 	191.0
253 	0.0
1151 	623.666666667
110 	217.0
367 	129.5
219 	0.0
126 	428.0
334 	2594.0
144 	139.0
1001 	432.4
115 	512.0
219 	114.0
56 	34.0
770 	324.5
161 	455.0
649 	94.0
326 	542.0
495 	1117.0
556 	0.0
1479 	954.166666667
1278 	1343.0
1011 	753.222222222
674 	0.0
1801 	0.0
352 	683.5
725 	272.333333333
1973 	1138.66666667
242 	0.0
749 	1701.8
600 	474.75
1608 	416.0
29 	211.8
727 	335.0
358 	0.0
171 	0.0
686 	0.0
1458 	526.0
906 	33.0
117 	0.0
101 	504.0
1142 	680.5
636 	468.333333333
753 	200.0
204 	0.0
529 	1466.4
647 	627.0
620 	392.0
1827 	0.0
57 	117.75
324 	412.0
313 	299.0
175 	0.0
140 	48.0
148 	163.666666667
464 	1254.0
198 	286.5
1810 	994.25
1869 	654.666666667
514 	778.666666667
358 	0.0
1048 	0.0
996 	1317.0
287 	888.0
537 	454.333333333
55 	353.75
150 	0.0
398 	551.0
2527 	1890.0
1188 	566.5
111 	46.5
244 	1465.66666667
234 	254.0
276 	321.0
1513 	484.4
194 	248.0
274 	2783.2
274 	212.0
204 	811.25
1277 	638.8
863 	466.0
578 	0.0
53 	0.0
326 	407.0
542 	881.0
243 	319.0
167 	673.0
484 	363.0
129 	7407.0
836 	711.333333333
153 	0.0
573 	127.0
1050 	241.333333333
125 	196.666666667
773 	234.625
142 	397.0
446 	400.0
129 	594.0
406 	0.0
478 	0.0
152 	460.0
355 	94.0
469 	107.0
560 	55.0
117 	212.0
179 	518.0
202 	336.5
97 	75.0
566 	152.333333333
56 	279.0
331 	384.0
287 	0.0
412 	1579.0
339 	1886.6
652 	534.0
136 	0.0
161 	157.0
289 	114.0
549 	0.0
336 	400.0
688 	0.0
423 	1018.5
2205 	978.0
2533 	0.0
114 	116.666666667
164 	760.666666667
181 	312.0
114 	340.0
539 	152.0
1019 	588.0
681 	0.0
218 	915.2
670 	875.0
997 	202.0
610 	81.0
533 	476.0
566 	358.5
670 	0.0
111 	530.428571429
327 	161.5
101 	256.833333333
386 	571.125
446 	61.3333333333
586 	25.0
564 	539.0
71 	29.0
466 	184.0
338 	222.0
281 	317.333333333
661 	265.166666667
103 	304.0
646 	902.0
833 	1059.0
893 	641.333333333
415 	347.0
418 	0.0
207 	0.0
198 	691.0
210 	93.0
293 	0.0
531 	265.5
352 	378.2
299 	774.5
1551 	0.0
351 	84.0
772 	1023.0
535 	348.0
669 	570.0
179 	110.0
555 	650.666666667
1194 	345.666666667
718 	558.0
78 	173.0
84 	271.0
150 	2789.0
225 	0.0
92 	364.0
400 	48.0
176 	41.0
555 	240.5
545 	546.5
107 	176.0
447 	1645.0
1105 	2977.0
775 	669.0
325 	745.0
160 	1252.5
364 	0.0
174 	27.0
440 	496.333333333
1095 	0.0
100 	672.0
2604 	266.0
439 	1050.0
93 	311.5
278 	232.0
142 	283.0
284 	81.0
433 	589.5
869 	1512.4
217 	406.666666667
1526 	0.0
263 	507.0
791 	963.0
717 	208.666666667
530 	0.0
2393 	2051.0
273 	657.333333333
233 	0.0
139 	0.0
255 	1176.0
827 	1773.15384615
438 	137.0
295 	41.0
514 	169.0
51 	2754.0
367 	37.0
565 	565.25
193 	104.5
115 	33.0
105 	1661.0
1653 	197.0
315 	413.0
1120 	128.0
476 	1683.0
733 	671.5
153 	1599.0
744 	1102.0
134 	1540.0
491 	248.0
3561 	593.25
87 	2336.0
590 	364.0
307 	220.0
263 	265.0
384 	0.0
178 	299.0
129 	359.0
508 	224.857142857
576 	120.333333333
173 	496.0
604 	0.0
64 	637.0
88 	470.0
198 	258.75
941 	655.0
113 	133.0
469 	234.0
410 	189.0
112 	269.111111111
456 	122.0
56 	124.5
405 	337.0
125 	235.0
67 	653.333333333
227 	841.0
97 	381.0
99 	0.0
1062 	583.0
378 	0.0
197 	212.0
879 	0.0
249 	395.5
411 	245.0
255 	300.5
232 	3678.25
528 	980.0
1088 	1068.0
355 	914.2
565 	766.75
186 	0.0
410 	0.0
410 	0.0
717 	0.0
83 	584.9
378 	0.0
30 	97.0
196 	161.5
836 	0.0
199 	240.0
414 	1960.0
459 	179.5
646 	538.0
188 	474.0
457 	412.0
150 	760.0
270 	249.0
798 	1786.0
101 	447.666666667
563 	263.0
907 	194.25
747 	247.0
1545 	1064.0
167 	0.0
97 	1172.0
356 	513.2
379 	644.0
110 	160.0
84 	697.0
171 	315.0
54 	962.0
903 	0.0
168 	69.0
175 	0.0
165 	544.0
411 	1723.85714286
439 	142.0
284 	354.0
76 	0.0
1234 	185.0
257 	308.444444444
409 	314.0
3492 	2620.33333333
145 	1237.33333333
95 	616.0
179 	149.0
177 	48.0
252 	82.0
62 	0.0
112 	56.5
111 	132.0
2217 	696.444444444
133 	113.333333333
617 	0.0
235 	604.0
774 	0.0
825 	272.0
299 	0.0
352 	242.666666667
66 	0.0
1096 	714.0
238 	449.0
98 	222.5
332 	235.0
128 	0.0
187 	1007.33333333
291 	296.0
673 	230.0
404 	108.0
269 	98.0
503 	0.0
701 	375.333333333
478 	0.0
989 	1041.25
1052 	191.0
209 	0.0
512 	1586.33333333
94 	373.5
291 	464.0
197 	200.0
285 	71.0
508 	417.0
416 	181.0
630 	615.666666667
2462 	884.714285714
91 	300.666666667
393 	582.25
783 	1443.0
125 	254.0
1052 	1044.33333333
242 	583.0
910 	0.0
2715 	0.0
474 	282.0
390 	439.0
314 	544.0
552 	0.0
638 	0.0
180 	109.0
170 	402.0
234 	221.5
693 	927.333333333
643 	395.2
254 	0.0
514 	1228.6
559 	0.0
471 	527.6
438 	347.0
87 	1397.0
178 	347.5
1466 	3727.0
324 	581.0
754 	525.0
480 	461.5
324 	382.0
541 	1955.5
3909 	1150.0
106 	1064.0
1124 	1565.0
258 	295.0
1356 	536.5
418 	0.0
103 	735.0
625 	426.5
187 	180.0
1128 	0.0
370 	4010.0
562 	61.0
1267 	1096.5
176 	646.0
42 	273.0
218 	186.0
921 	3943.0
94 	386.5
925 	418.0
1111 	273.0
59 	0.0
413 	1726.66666667
742 	3839.0
1056 	0.0
1026 	1108.0
490 	401.0
842 	0.0
706 	686.0
246 	333.0
283 	0.0
927 	542.0
352 	386.0
91 	231.0
1490 	335.0
210 	251.0
127 	291.4
89 	108.0
6691 	0.0
291 	291.8
710 	307.0
37 	129.5
255 	71.0
182 	157.0
698 	0.0
507 	808.571428571
446 	1894.0
6172 	0.0
824 	128.666666667
228 	0.0
344 	1011.0
848 	772.0
118 	131.0
87 	221.0
63 	500.0
4296 	2232.0
199 	138.636363636
275 	100.0
28 	274.166666667
170 	626.666666667
2069 	783.0
273 	144.0
165 	84.0
180 	235.666666667
913 	489.666666667
203 	222.416666667
391 	247.142857143
156 	196.5
419 	0.0
200 	0.0
4514 	513.0
393 	205.5
1612 	949.0
194 	64.0
240 	136.5
267 	288.0
447 	669.5
491 	0.0
202 	0.0
274 	259.0
173 	355.0
1049 	0.0
258 	154.0
113 	682.0
729 	248.333333333
103 	117.0
291 	0.0
316 	0.0
152 	454.0
279 	416.0
154 	65.5625
137 	0.0
122 	438.0
2591 	1768.5
131 	95.0
596 	0.0
106 	682.0
851 	0.0
80 	471.0
151 	26.0
293 	0.0
528 	251.0
592 	481.0
329 	976.0
447 	371.0
107 	610.0
130 	0.0
76 	160.5
397 	674.0
262 	244.0
4471 	339.0
403 	0.0
583 	1414.83333333
55 	0.0
167 	285.0
203 	29.0
812 	0.0
314 	417.0
793 	308.0
300 	0.0
327 	513.5
1081 	0.0
118 	1819.5
1054 	0.0
173 	122.75
748 	346.0
79 	0.0
527 	0.0
294 	409.0
2403 	0.0
252 	0.0
706 	0.0
167 	0.0
2522 	1612.25
198 	297.0
489 	236.0
84 	298.75
937 	460.333333333
51 	462.0
437 	2422.0
113 	670.0
560 	0.0
167 	463.0
263 	0.0
1038 	567.0
847 	613.5
435 	259.0
240 	536.5
715 	787.0
1061 	2080.5
556 	0.0
423 	257.0
171 	1899.0
283 	206.0
411 	1945.0
2934 	411.0
577 	1629.0
667 	172.0
465 	0.0
275 	362.0
166 	159.0
458 	484.0
139 	0.0
219 	689.0
249 	702.714285714
580 	0.0
484 	154.0
112 	0.0
68 	0.0
658 	0.0
115 	1355.0
129 	0.0
362 	548.0
24 	278.0
4846 	0.0
270 	180.0
1954 	843.0
397 	20.0
212 	143.0
198 	0.0
216 	253.666666667
1027 	1040.0
641 	636.0
1049 	258.5
241 	542.0
320 	0.0
154 	298.0
147 	194.0
190 	170.0
870 	0.0
778 	360.75
134 	55.5
360 	33.6666666667
96 	90.0
637 	696.714285714
637 	361.857142857
213 	236.166666667
388 	420.0
733 	330.666666667
557 	295.857142857
1161 	284.0
544 	282.25
290 	211.0
483 	237.5
209 	103.466666667
287 	302.5
279 	914.75
133 	222.875
214 	216.0
142 	226.0
822 	811.25
293 	289.75
72 	166.0
444 	363.0
170 	215.0
138 	204.666666667
136 	223.0
105 	214.75
545 	540.5
1024 	207.5
152 	162.5
392 	1193.5
657 	348.0
275 	187.666666667
218 	0.0
222 	206.0
196 	0.0
201 	1008.0
115 	100.0
473 	193.0
923 	547.5
739 	94.2926829268
377 	221.666666667
265 	154.5
195 	417.039215686
72 	263.5
2373 	114.0
391 	297.6
449 	258.5
227 	292.0
272 	177.0
174 	103.0
693 	0.0
422 	286.5
185 	385.0
213 	0.0
120 	193.0
92 	156.0
209 	155.0
188 	282.0
1076 	79.0
214 	52.5
207 	132.0
78 	37.1
386 	119.0
1054 	152.5
80 	173.0
388 	435.714285714
268 	0.0
535 	3487.5
274 	131.333333333
104 	735.0
139 	75.5
1009 	53.0
811 	508.6
779 	845.625
1981 	91.5
390 	362.375
1156 	395.666666667
0 	476.0
303 	167.833333333
483 	249.666666667
92 	178.0
248 	193.142857143
60 	2618.5
135 	330.0
593 	418.5
432 	466.0
156 	550.333333333
117 	0.0
683 	383.0
642 	102.0
99 	841.56
932 	159.222222222
134 	0.0
899 	525.0
254 	314.0
208 	189.0
205 	321.0
360 	313.25
476 	568.0
178 	217.0
808 	344.0
53 	69.5
141 	266.0
467 	188.666666667
803 	308.0
215 	331.625
67 	353.0
853 	312.0
169 	374.333333333
778 	270.0
618 	861.5
146 	0.0
217 	140.0
314 	198.0
510 	506.0
205 	0.0
1035 	126.888888889
420 	277.5
918 	316.466666667
501 	242.5
2290 	157.0
119 	131.5
89 	1159.6
231 	186.0
101 	189.0
1039 	256.8
236 	133.333333333
312 	295.0
314 	186.0
302 	127.0
234 	606.666666667
731 	219.0
184 	506.0
784 	412.0
565 	367.5
504 	204.0
334 	357.5
207 	119.5
241 	0.0
55 	101.705882353
992 	564.333333333
364 	323.333333333
234 	280.0
423 	214.25
269 	276.0
421 	735.666666667
257 	327.571428571
188 	626.666666667
688 	249.857142857
321 	247.5
573 	644.666666667
217 	93.5
558 	375.5
198 	0.0
437 	510.0
282 	0.0
468 	126.0
188 	288.0
390 	342.75
268 	0.0
285 	2362.0
761 	628.25
171 	427.333333333
221 	766.75
151 	249.0
494 	391.0
348 	593.0
247 	105.0
445 	279.666666667
476 	376.0
1079 	178.0
358 	426.0
268 	305.5
179 	139.0
320 	191.5
320 	174.0
69 	164.0
453 	275.5
35 	177.0
214 	125.0
571 	209.0
782 	144.75
116 	0.0
0 	70.25
554 	181.0
554 	360.0
